doc_id;doi;title;assay_id;compound_key;molregno;canonical_smiles;standard_type;standard_value;standard_relation;standard_units;pchembl_value
123761;10.1021/acsmedchemlett.1c00694;Discovery of Highly Potent Serotonin 5-HT<sub>2</sub> Receptor Agonists Inspired by Heteroyohimbine Natural Products.;2222509;100;2763120;Cc1ccc(O)c(C2NCCc3c2[nH]c2ccc(Cl)cc32)c1.Cl;EC50;4265.8;=;nM;5.37
123761;10.1021/acsmedchemlett.1c00694;Discovery of Highly Potent Serotonin 5-HT<sub>2</sub> Receptor Agonists Inspired by Heteroyohimbine Natural Products.;2222509;101;2748949;Cc1ccc(O)c(C2NCCc3c2[nH]c2ccc(F)cc32)c1.Cl;EC50;316.23;=;nM;6.5
123761;10.1021/acsmedchemlett.1c00694;Discovery of Highly Potent Serotonin 5-HT<sub>2</sub> Receptor Agonists Inspired by Heteroyohimbine Natural Products.;2222509;103;2772701;Cl.Oc1ccc(O)c(C2NCCc3c2[nH]c2ccc(F)cc32)c1;EC50;25.12;=;nM;7.6
123761;10.1021/acsmedchemlett.1c00694;Discovery of Highly Potent Serotonin 5-HT<sub>2</sub> Receptor Agonists Inspired by Heteroyohimbine Natural Products.;2222509;104;2766674;COc1ccc(OC)c(C2NCCc3c2[nH]c2ccc(Cl)cc32)c1.Cl;EC50;416.87;=;nM;6.38
123761;10.1021/acsmedchemlett.1c00694;Discovery of Highly Potent Serotonin 5-HT<sub>2</sub> Receptor Agonists Inspired by Heteroyohimbine Natural Products.;2222509;105;2769607;COc1ccc(OC)c(C2NCCc3c2[nH]c2ccc(F)cc32)c1.Cl;EC50;588.84;=;nM;6.23
123761;10.1021/acsmedchemlett.1c00694;Discovery of Highly Potent Serotonin 5-HT<sub>2</sub> Receptor Agonists Inspired by Heteroyohimbine Natural Products.;2222509;106;2778760;COc1cc(OC)c(C2NCCc3c2[nH]c2ccc(Cl)cc32)cc1OC.Cl;EC50;0.5754;=;nM;9.24
123761;10.1021/acsmedchemlett.1c00694;Discovery of Highly Potent Serotonin 5-HT<sub>2</sub> Receptor Agonists Inspired by Heteroyohimbine Natural Products.;2222509;107;2754174;COc1cc(OC)c(C2NCCc3c2[nH]c2ccc(F)cc32)cc1OC.Cl;EC50;10.96;=;nM;7.96
123761;10.1021/acsmedchemlett.1c00694;Discovery of Highly Potent Serotonin 5-HT<sub>2</sub> Receptor Agonists Inspired by Heteroyohimbine Natural Products.;2222509;108;2780095;COc1ccc(C2NCCc3c2[nH]c2ccc(Cl)cc32)cc1OC.Cl;EC50;33.88;=;nM;7.47
123761;10.1021/acsmedchemlett.1c00694;Discovery of Highly Potent Serotonin 5-HT<sub>2</sub> Receptor Agonists Inspired by Heteroyohimbine Natural Products.;2222509;109;2755181;COc1ccc(C2NCCc3c2[nH]c2ccc(F)cc32)cc1OC.Cl;EC50;102.33;=;nM;6.99
123761;10.1021/acsmedchemlett.1c00694;Discovery of Highly Potent Serotonin 5-HT<sub>2</sub> Receptor Agonists Inspired by Heteroyohimbine Natural Products.;2222529;93;2742015;COc1ccc(C2NCCc3c2[nH]c2ccc(Cl)cc32)c(O)c1;Ki;4.53;=;nM;8.34
123761;10.1021/acsmedchemlett.1c00694;Discovery of Highly Potent Serotonin 5-HT<sub>2</sub> Receptor Agonists Inspired by Heteroyohimbine Natural Products.;2222529;94;2775302;COc1ccc(C2NCCc3c2[nH]c2ccc(F)cc32)c(O)c1;Ki;4.42;=;nM;8.36
123761;10.1021/acsmedchemlett.1c00694;Discovery of Highly Potent Serotonin 5-HT<sub>2</sub> Receptor Agonists Inspired by Heteroyohimbine Natural Products.;2222529;106;2778760;COc1cc(OC)c(C2NCCc3c2[nH]c2ccc(Cl)cc32)cc1OC.Cl;Ki;2.93;=;nM;8.53
123761;10.1021/acsmedchemlett.1c00694;Discovery of Highly Potent Serotonin 5-HT<sub>2</sub> Receptor Agonists Inspired by Heteroyohimbine Natural Products.;2222529;107;2754174;COc1cc(OC)c(C2NCCc3c2[nH]c2ccc(F)cc32)cc1OC.Cl;Ki;55.7;=;nM;7.25
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;10a;2751247;C=CCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2;Ki;16.0;=;nM;7.8
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;10b;2758244;COc1cc2c(cc1OC)-c1c(OC)c(OCCF)cc3c1[C@H](C2)N(C)CC3;Ki;629.0;=;nM;6.2
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;10c;2752543;CCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2;Ki;153.0;=;nM;6.82
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;10d;2745597;CCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2;Ki;15.0;=;nM;7.82
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;10e;2755030;CCCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2;Ki;47.0;=;nM;7.33
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;10f;2765288;CCCCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2;Ki;105.0;=;nM;6.98
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;10g;2755890;COc1cc2c(cc1OC)-c1c(OC)c(OC(C)C)cc3c1[C@H](C2)N(C)CC3;Ki;156.0;=;nM;6.81
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;10h;2759402;CCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2;Ki;96.0;=;nM;7.02
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;10i;2774534;CCCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2;Ki;25.0;=;nM;7.6
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;10j;2747204;CCCCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2;Ki;82.0;=;nM;7.09
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;10k;2756317;COc1cc2c(cc1OC)-c1c(OC)c(OCC3CC3)cc3c1[C@H](C2)N(C)CC3;Ki;40.0;=;nM;7.4
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;10l;2780113;COc1cc2c(cc1OC)-c1c(OC)c(OC3CCCCC3)cc3c1[C@H](C2)N(C)CC3;Ki;92.0;=;nM;7.04
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;10m;2766472;COc1cc2c(cc1OC)-c1c(OC)c(OCc3ccc(Br)cc3)cc3c1[C@H](C2)N(C)CC3;Ki;359.0;=;nM;6.45
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;10n;2776044;COc1cc2c(cc1OC)-c1c(OC)c(OCc3ccccc3)cc3c1[C@H](C2)N(C)CC3;Ki;48.0;=;nM;7.32
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;SB206553;62720;Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1;Ki;20.0;=;nM;7.7
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11a;376569;COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3;Ki;119.0;=;nM;6.92
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11b;1947298;CCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3;Ki;80.0;=;nM;7.1
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11c;1947299;CCCCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3;Ki;56.0;=;nM;7.25
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11d;1947300;CCCCCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3;Ki;57.0;=;nM;7.24
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11e;1947301;CCCCCCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3;Ki;53.0;=;nM;7.28
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11f;1947302;COc1cc2c(cc1OCCF)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C;Ki;48.0;=;nM;7.32
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11g;1947303;COc1cc2c(cc1OC(C)C)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C;Ki;45.0;=;nM;7.35
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11h;1947304;CCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3;Ki;22.0;=;nM;7.66
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11i;1947305;CCCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3;Ki;10.0;=;nM;8.0
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11j;1947306;CCCCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3;Ki;33.0;=;nM;7.48
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11k;1947307;COc1cc2c(cc1OCC1CC1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C;Ki;29.0;=;nM;7.54
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11l;1947308;COc1cc2c(cc1OC1CCCCC1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C;Ki;53.0;=;nM;7.28
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11m;1947309;C=CCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3;Ki;55.0;=;nM;7.26
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11n;1947310;COc1cc2c(cc1OCc1ccccc1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C;Ki;192.0;=;nM;6.72
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229479;11o;1947311;COc1cc2c(cc1OCc1ccc(Br)cc1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C;Ki;42.0;=;nM;7.38
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229485;10m;2766472;COc1cc2c(cc1OC)-c1c(OC)c(OCc3ccc(Br)cc3)cc3c1[C@H](C2)N(C)CC3;IC50;3000.0;=;nM;5.52
123975;10.1021/acs.jnatprod.2c00365;Semisynthetic Transformations on (+)-Boldine Reveal a 5-HT<sub>2A/2C</sub>R Antagonist.;2229485;10n;2776044;COc1cc2c(cc1OC)-c1c(OC)c(OCc3ccccc3)cc3c1[C@H](C2)N(C)CC3;IC50;1227.0;=;nM;5.91
124537;10.1021/acs.jmedchem.1c02132;Discovery and Optimization of Biaryl Alkyl Ethers as a Novel Class of Highly Selective, CNS-Penetrable, and Orally Active Adaptor Protein-2-Associated Kinase 1 (AAK1) Inhibitors for the Potential Treatment of Neuropathic Pain.;2247010;43;2741807;COC(=O)Nc1cc(-c2ccc(OC[C@@](C)(N)CC(C)C)c(C)n2)ccn1;IC50;540.0;=;nM;6.27
124541;10.1021/acs.jmedchem.1c01759;Optimization of a Pyrimidinone Series for Selective Inhibition of Ca<sup>2+</sup>/Calmodulin-Stimulated Adenylyl Cyclase 1 Activity for the Treatment of Chronic Pain.;2247170;1;2759055;CCc1cc(=O)[nH]c(-n2nc(C)cc2NC(=O)c2ccccc2F)n1;Ki;1300.0;=;nM;5.89
124541;10.1021/acs.jmedchem.1c01759;Optimization of a Pyrimidinone Series for Selective Inhibition of Ca<sup>2+</sup>/Calmodulin-Stimulated Adenylyl Cyclase 1 Activity for the Treatment of Chronic Pain.;2247170;16;2760180;CCc1cc(=O)[nH]c(-n2nc(C)cc2NC(=O)c2cccc(C)c2)n1;Ki;900.0;=;nM;6.05
124541;10.1021/acs.jmedchem.1c01759;Optimization of a Pyrimidinone Series for Selective Inhibition of Ca<sup>2+</sup>/Calmodulin-Stimulated Adenylyl Cyclase 1 Activity for the Treatment of Chronic Pain.;2247175;1;2759055;CCc1cc(=O)[nH]c(-n2nc(C)cc2NC(=O)c2ccccc2F)n1;IC50;420.0;=;nM;6.38
124541;10.1021/acs.jmedchem.1c01759;Optimization of a Pyrimidinone Series for Selective Inhibition of Ca<sup>2+</sup>/Calmodulin-Stimulated Adenylyl Cyclase 1 Activity for the Treatment of Chronic Pain.;2247175;16;2760180;CCc1cc(=O)[nH]c(-n2nc(C)cc2NC(=O)c2cccc(C)c2)n1;IC50;420.0;=;nM;6.38
124541;10.1021/acs.jmedchem.1c01759;Optimization of a Pyrimidinone Series for Selective Inhibition of Ca<sup>2+</sup>/Calmodulin-Stimulated Adenylyl Cyclase 1 Activity for the Treatment of Chronic Pain.;2247175;20;2773260;CCc1cccc(C(=O)Nc2cc(C)nn2-c2nc(CC)cc(=O)[nH]2)c1;IC50;420.0;=;nM;6.38
124541;10.1021/acs.jmedchem.1c01759;Optimization of a Pyrimidinone Series for Selective Inhibition of Ca<sup>2+</sup>/Calmodulin-Stimulated Adenylyl Cyclase 1 Activity for the Treatment of Chronic Pain.;2247175;39;2753634;CCc1cc(=O)[nH]c(-n2nc(C)cc2NC(=O)c2ccc(C)c(C)c2)n1;IC50;420.0;=;nM;6.38
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2258400;EUB0000305b;2408104;C[C@H](c1ccnc(Nc2nc3ccc(-c4cc(N(C)C)ncn4)cc3[nH]2)c1)N1CCN(C(=O)CC(F)(F)F)CC1;Ki;1305.2;=;nM;5.88
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2258420;EUB0000312b;2434554;Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(CC(N)=O)c2cnccc21;Ki;1881.0;=;nM;5.73
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2258431;EUB0000700a;2427454;C[C@H](NC(=O)Nc1cc2[nH]ncc2c(CO)n1)c1ccccn1;Ki;538.0;=;nM;6.27
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2258482;EUB0000703a;2396782;Cc1cc(NC(=O)c2cccc(S(F)(F)(F)(F)F)c2)cc(-n2ccn3nc(-c4cccnc4)cc23)c1;Ki;2146.0;=;nM;5.67
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2258502;EUB0000704a;2400832;Cc1ccc(-c2cnc([C@@]3(O)CC[C@H](C(=O)O)C(C)(C)C3)s2)cc1Nc1cccc(C(F)(F)F)n1;Ki;1058.0;=;nM;5.98
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2258551;EUB0000710a;2414167;Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(CC(N)=O)c2ccccc21;Ki;1881.0;=;nM;5.73
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2258617;EUB0000715a;2238788;C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C[C@H](C)O1;IC50;1200.0;=;nM;5.92
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2258644;EUB0000717a;1423627;O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2ccc(OC[C@H](O)CO)cc21;Ki;172.4;=;nM;6.76
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2258794;EUB0000726a;1792389;COc1cccc(CNC(=O)c2nc3scc(CN(C)Cc4ccccc4)c3c(=O)[nH]2)c1;Ki;1604.0;=;nM;5.79
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2258896;EUB0000313b;1948545;CC(C)(O)c1cncc(-c2nc3ccc(F)cc3n2C2CC2)c1;IC50;5330.0;=;nM;5.27
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2258897;EUB0000313b;1948545;CC(C)(O)c1cncc(-c2nc3ccc(F)cc3n2C2CC2)c1;Ki;1537.5;=;nM;5.81
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2258905;EUB0000733a;1948528;FC(F)(F)c1ccc2c(c1)nc(-c1cccnc1)n2C1CC1;Ki;1073.0;=;nM;5.97
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2259060;EUB0000741a;2428946;CC(C)(C)OC(=O)N1CCCC1CNC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1;Ki;21.0;=;nM;7.68
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2259081;EUB0000743a;2392199;CNCc1ccccc1-c1csc([C@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1;Ki;74.56;=;nM;7.13
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2259138;EUB0000748a;2416235;Cn1c(-c2csc(C3CCN(CC4=NC5N=CC=CC5N4)CC3)n2)nc2ccccc21;Ki;1532.12;=;nM;5.82
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2259175;EUB0000752a;2535420;c1ccc2oc(-c3csc(C4CCN(Cc5nc6ncccc6[nH]5)CC4)n3)cc2c1;Ki;558.19;=;nM;6.25
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2259197;EUB0000328a;2321712;CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O;Ki;1292.04;=;nM;5.89
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2259273;EUB0000199c;2060428;O=C(/C=C/N1C[C@H]2C[C@@H]1CN2c1ccccn1)c1ccccc1O;IC50;4000.0;=;nM;5.4
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2259469;EUB0000289bCl;2533394;CCCCN(CCCC)C(=O)CN1C[C@@H](c2cc(OC)c3c(c2)OCO3)[C@H](C(=O)O)[C@H]1CC(C)(C)CCC.Cl;Ki;6516.0;=;nM;5.19
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2259497;EUB0000340a;2463303;O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)N1CCc2ncccc2[C@H]1c1ccc(F)cc1;Ki;5254.0;=;nM;5.28
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2259570;EUB0000354a;2419117;Nc1nc(NCc2ccccc2)nc(-c2ccccc2CO)n1;Ki;496.4;=;nM;6.3
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2259578;EUB0000539a;1896651;Cc1ccc2nc(CNCCCOc3ccccc3)cc(O)c2c1;Ki;236.67;=;nM;6.63
124770;10.6019/CHEMBL5212743;Selectivity Literature for EUbOPEN Chemogenomics Library wave 3;2259597;EUB0000540a;2517049;O=C(Nc1cccnn1)N1CC(C/C=C/c2cncc(Oc3ccc(C(F)(F)F)cn3)n2)C1;Ki;1338.0;=;nM;5.87
125279;10.1039/D1MD00167A;Expanding the repertoire of methanocarba nucleosides from purinergic signaling to diverse targets.;2273277;CI-IB-MECA;76361;CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O;Ki;2770.0;=;nM;5.56
125279;10.1039/D1MD00167A;Expanding the repertoire of methanocarba nucleosides from purinergic signaling to diverse targets.;2273277;14;2806588;OC[C@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O;Ki;11.1;=;nM;7.96
125279;10.1039/D1MD00167A;Expanding the repertoire of methanocarba nucleosides from purinergic signaling to diverse targets.;2273277;23;2790723;CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O;Ki;23.0;=;nM;7.64
125279;10.1039/D1MD00167A;Expanding the repertoire of methanocarba nucleosides from purinergic signaling to diverse targets.;2273277;26;2807706;CCOC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O;Ki;15.0;=;nM;7.82
125341;10.1021/acs.jmedchem.0c01887;β-Carboline as a Privileged Scaffold for Multitarget Strategies in Alzheimer's Disease Therapy.;2275540;119b;2788306;Oc1ccc2[nH]c3c(-c4c[nH]c5ccccc45)nccc3c2c1;Ki;170.0;=;nM;6.77
125341;10.1021/acs.jmedchem.0c01887;β-Carboline as a Privileged Scaffold for Multitarget Strategies in Alzheimer's Disease Therapy.;2275540;120;2805214;COc1ccc2[nH]c3c(-c4cn(C)c5ccccc45)nccc3c2c1;Ki;100.0;=;nM;7.0
125341;10.1021/acs.jmedchem.0c01887;β-Carboline as a Privileged Scaffold for Multitarget Strategies in Alzheimer's Disease Therapy.;2275540;118;2800000;c1ccc2cc(-c3nccc4c3[nH]c3ccccc34)ccc2c1;Ki;1500.0;=;nM;5.82
125341;10.1021/acs.jmedchem.0c01887;β-Carboline as a Privileged Scaffold for Multitarget Strategies in Alzheimer's Disease Therapy.;2275540;119a;1779019;c1ccc2c(-c3nccc4c3[nH]c3ccccc34)c[nH]c2c1;Ki;170.0;=;nM;6.77
125341;10.1021/acs.jmedchem.0c01887;β-Carboline as a Privileged Scaffold for Multitarget Strategies in Alzheimer's Disease Therapy.;2275540;117;2184696;c1ccc(-c2nccc3c2[nH]c2ccccc23)cc1;Ki;1400.0;=;nM;5.85
126109;10.1021/acsmedchemlett.7b00112;Design of Phthalazinone Amide Histamine H<sub>1</sub> Receptor Antagonists for Use in Rhinitis.;2300721;3g.TFA;2802038;COCCCC(=O)NCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O.O=C(O)C(F)(F)F;Ki;15.85;=;nM;7.8
126186;10.1038/s41467-023-40064-9;A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.;2304999;rizatriptan;79047;CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12;AC50;14000.1;=;nM;4.85
126186;10.1038/s41467-023-40064-9;A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.;2304999;almotriptan;420985;CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12;AC50;10999.9;=;nM;4.96
126186;10.1038/s41467-023-40064-9;A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.;2304999;drospirenone;421032;C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12;AC50;25999.8;=;nM;4.58
126186;10.1038/s41467-023-40064-9;A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.;2304999;oxymetazoline;42520;Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1;AC50;266.4;=;nM;6.57
126186;10.1038/s41467-023-40064-9;A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.;2304999;imiquimod;250908;CC(C)Cn1cnc2c(N)nc3ccccc3c21;AC50;18999.8;=;nM;4.72
126186;10.1038/s41467-023-40064-9;A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.;2304999;rotigotine;258371;CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1;AC50;430.0;=;nM;6.37
126186;10.1038/s41467-023-40064-9;A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.;2304999;vinpocetine;110947;CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32;AC50;12999.9;=;nM;4.89
126186;10.1038/s41467-023-40064-9;A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.;2304999;aripiprazole;155006;O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1;AC50;303.3;=;nM;6.52
